date,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name
03/02/2017,7.6375,6.255416667,9.0,42.90083333,15.83333333,2.5,7.083333333,0.833333333,2017,2,Friday
04/02/2017,7.779166667,4.166666667,4.416666667,27.70833333,12.08333333,0.833333333,7.5,3.75,2017,2,Saturday
05/02/2017,10.67,10.725,5.0,38.6,1.0,0.0,11.0,1.1,2017,2,Sunday
06/02/2017,10.0,5.0,4.4,13.0,3.0,2.0,5.0,0.0,2017,2,Monday
07/02/2017,3.0,0.33,3.5,13.8,3.0,0.0,7.0,2.0,2017,2,Tuesday
08/02/2017,11.0,1.67,4.0,36.0,7.0,0.0,10.0,2.0,2017,2,Wednesday
09/02/2017,3.9825,1.76,4.0,20.4,6.0,0.0,0.0,1.0,2017,2,Thursday
10/02/2017,4.01,3.34,4.75,23.2,5.0,0.0,2.0,0.0,2017,2,Friday
11/02/2017,5.33,6.32,5.1,12.4,11.0,1.0,1.0,3.0,2017,2,Saturday
12/02/2017,10.0,10.67,7.8,27.4,4.0,0.0,2.0,1.0,2017,2,Sunday
13/02/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2,Monday
14/02/2017,4.33,5.0,2.1,22.0,0.0,0.0,1.0,1.0,2017,2,Tuesday
15/02/2017,6.0,2.67,2.0,19.2,1.0,0.0,1.0,1.0,2017,2,Wednesday
16/02/2017,3.66,4.66,1.0,31.6,2.0,0.0,0.0,3.0,2017,2,Thursday
17/02/2017,3.0,2.802,2.1,12.25,4.0,0.0,8.0,1.2,2017,2,Friday
18/02/2017,7.0,4.0,2.35,30.0,10.0,0.0,0.0,3.1,2017,2,Saturday
19/02/2017,3.34,3.516,2.2,13.0,1.0,0.0,8.0,1.0,2017,2,Sunday
20/02/2017,5.0,3.76,4.5,33.1,2.0,0.0,1.0,3.0,2017,2,Monday
21/02/2017,5.0,4.155,4.0,22.9,14.0,0.0,8.0,1.0,2017,2,Tuesday
22/02/2017,3.67,2.429,7.2,21.1,9.0,0.0,5.0,0.0,2017,2,Wednesday
23/02/2017,6.67,5.67,4.05,24.1,5.0,1.0,8.0,2.0,2017,2,Thursday
24/02/2017,1.0,4.67,4.0,29.8,10.0,1.0,7.0,1.0,2017,2,Friday
25/02/2017,6.0,6.34,5.25,24.0,6.875,0.0,2.0,0.0,2017,2,Saturday
26/02/2017,5.33,5.33,3.2,15.7,3.0,0.0,5.0,1.2,2017,2,Sunday
27/02/2017,5.67,3.68,7.0,16.4,14.0,0.0,7.0,2.0,2017,2,Monday
28/02/2017,5.34,5.02,7.5,26.4,9.0,2.0,18.0,0.0,2017,2,Tuesday
01/03/2017,4.0,4.66,5.0,15.1,17.0,0.0,5.0,2.0,2017,3,Wednesday
02/03/2017,5.0,7.13,3.0,13.0,1.0,1.0,1.0,2.0,2017,3,Thursday
03/03/2017,9.0,2.99,4.0,12.9,9.0,1.0,6.0,4.0,2017,3,Friday
04/03/2017,5.01,3.67,3.1,17.0,0.0,0.0,5.0,4.5,2017,3,Saturday
05/03/2017,12.33,4.33,5.0,33.9,3.0,0.0,6.0,5.0,2017,3,Sunday
06/03/2017,6.83,2.33,1.1,19.6,1.0,0.0,0.0,3.0,2017,3,Monday
07/03/2017,2.34,5.33,6.5,15.0,4.0,0.0,0.0,2.0,2017,3,Tuesday
08/03/2017,1.0,2.34,0.0,15.2,4.0,0.0,0.0,3.0,2017,3,Wednesday
09/03/2017,11.33,2.33,6.0,26.9,6.0,1.0,0.0,2.5,2017,3,Thursday
10/03/2017,2.0,4.33,4.6,26.3,8.0,1.0,0.0,1.0,2017,3,Friday
11/03/2017,6.33,4.066,6.0,20.1,2.0,1.0,5.0,3.5,2017,3,Saturday
12/03/2017,7.68,7.01,2.0,48.0,6.0,4.0,15.0,2.0,2017,3,Sunday
13/03/2017,2.33,0.68,2.7,17.8,2.0,0.0,10.0,0.0,2017,3,Monday
14/03/2017,2.67,1.34,3.0,15.0,5.0,0.0,5.0,1.0,2017,3,Tuesday
15/03/2017,3.66,1.703,2.5,14.6,4.0,0.0,0.0,0.0,2017,3,Wednesday
16/03/2017,6.0,4.056,4.75,28.2,4.0,0.0,1.0,3.0,2017,3,Thursday
17/03/2017,4.33,2.802,0.0,11.0,14.0,0.0,3.0,3.0,2017,3,Friday
18/03/2017,5.0,4.38,4.25,20.4,3.0,0.0,1.0,1.0,2017,3,Saturday
19/03/2017,10.0,3.693,2.0,39.1,3.0,0.0,5.0,3.0,2017,3,Sunday
20/03/2017,1.66,6.683,4.7,16.1,3.0,0.0,7.0,3.0,2017,3,Monday
21/03/2017,9.16,2.03,2.2,12.6,4.0,0.0,1.0,5.3,2017,3,Tuesday
22/03/2017,1.66,5.023,2.0,16.4,7.0,0.0,2.0,2.0,2017,3,Wednesday
23/03/2017,7.34,2.133,1.0,13.3,8.0,0.0,6.0,3.5,2017,3,Thursday
24/03/2017,1.67,3.0,4.5,12.3,7.0,0.0,5.0,6.3,2017,3,Friday
25/03/2017,10.0,5.49,1.0,33.3,3.0,0.0,0.0,4.0,2017,3,Saturday
26/03/2017,5.34,5.36,3.45,18.0,4.0,0.0,10.0,8.0,2017,3,Sunday
27/03/2017,4.84,3.463,3.5,14.8,5.0,0.0,1.0,4.0,2017,3,Monday
28/03/2017,2.67,2.67,7.0,22.0,14.0,0.0,0.0,6.0,2017,3,Tuesday
29/03/2017,6.34,1.34,4.0,12.9,3.0,0.0,7.0,4.5,2017,3,Wednesday
30/03/2017,1.33,2.693,5.0,9.5,9.0,0.0,0.0,2.0,2017,3,Thursday
31/03/2017,4.0,2.0,3.5,22.2,2.0,0.0,2.0,6.0,2017,3,Friday
01/04/2017,2.33,2.0,2.0,34.0,2.0,0.0,1.0,3.0,2017,4,Saturday
02/04/2017,6.67,4.223,4.0,23.0,4.0,0.0,9.0,12.4,2017,4,Sunday
03/04/2017,6.33,1.0,5.6,25.6,8.0,0.0,20.0,3.0,2017,4,Monday
04/04/2017,0.33,1.033,2.2,8.0,2.0,0.0,5.0,5.5,2017,4,Tuesday
05/04/2017,5.0,0.231,0.2,13.6,9.0,2.0,6.0,1.0,2017,4,Wednesday
06/04/2017,5.0,0.66,3.1,10.9,4.0,1.0,0.0,1.0,2017,4,Thursday
07/04/2017,3.5,4.0,2.0,16.0,5.0,0.0,5.0,5.0,2017,4,Friday
08/04/2017,7.51,8.759,2.05,23.0,3.0,0.0,11.0,6.0,2017,4,Saturday
09/04/2017,4.99,5.34,8.25,22.0,3.0,0.0,0.0,1.0,2017,4,Sunday
10/04/2017,8.66,1.363,1.05,27.5,1.0,0.0,4.0,4.0,2017,4,Monday
11/04/2017,4.0,2.33,3.0,17.0,5.0,0.0,11.0,1.0,2017,4,Tuesday
12/04/2017,11.99,3.32,3.35,11.0,10.0,2.0,10.0,4.0,2017,4,Wednesday
13/04/2017,5.0,2.439,2.0,30.9,1.0,0.0,2.0,5.0,2017,4,Thursday
14/04/2017,7.34,4.98,5.0,13.0,3.0,0.0,16.0,4.0,2017,4,Friday
15/04/2017,11.67,1.472,4.0,27.25,1.0,0.0,15.0,5.2,2017,4,Saturday
16/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4,Sunday
17/04/2017,4.0,3.99,1.9,18.4,1.0,0.0,5.0,1.0,2017,4,Monday
18/04/2017,7.33,4.67,6.3,15.4,8.0,1.0,2.0,2.0,2017,4,Tuesday
19/04/2017,1.0,3.406,5.0,14.0,2.0,0.0,0.0,1.0,2017,4,Wednesday
20/04/2017,4.66,2.33,5.0,9.4,10.0,0.0,7.0,2.0,2017,4,Thursday
21/04/2017,3.67,2.34,2.4,29.0,3.0,0.0,1.875,3.0,2017,4,Friday
22/04/2017,2.64,4.66,2.8,19.0,7.0,1.0,1.0,2.0,2017,4,Saturday
23/04/2017,9.0,5.416,3.6,25.5,7.0,0.0,1.0,5.0,2017,4,Sunday
24/04/2017,9.33,3.81,8.0,13.15,9.0,0.0,1.0,5.0,2017,4,Monday
25/04/2017,8.0,2.99,2.2,24.0,4.0,0.0,26.0,5.0,2017,4,Tuesday
26/04/2017,3.0,4.0,3.5,10.2,3.0,0.0,1.0,8.3,2017,4,Wednesday
27/04/2017,3.33,3.737,2.3,11.0,10.0,1.0,0.0,10.0,2017,4,Thursday
28/04/2017,3.33,3.67,5.1,15.4,2.0,0.0,7.0,7.0,2017,4,Friday
29/04/2017,5.0,9.0,2.3,15.0,3.0,1.0,1.0,8.0,2017,4,Saturday
30/04/2017,1.0,4.046,2.3,18.0,2.0,0.0,12.0,2.0,2017,4,Sunday
01/05/2017,0.34,1.0,1.0,1.2,0.0,0.0,0.0,1.0,2017,5,Monday
02/05/2017,2.0,6.033,1.0,23.0,5.0,0.0,6.0,5.0,2017,5,Tuesday
03/05/2017,1.33,3.34,6.0,18.2,6.0,0.0,20.0,2.0,2017,5,Wednesday
04/05/2017,5.67,5.66,1.0,11.6,4.0,0.0,2.0,4.1,2017,5,Thursday
05/05/2017,2.34,5.33,1.15,6.6,8.0,0.0,12.0,3.0,2017,5,Friday
06/05/2017,7.33,2.363,4.4,14.0,4.0,0.0,0.0,6.0,2017,5,Saturday
07/05/2017,6.33,3.67,4.5,18.25,3.0,0.0,4.0,4.0,2017,5,Sunday
08/05/2017,2.33,3.66,1.0,8.0,8.0,3.0,1.0,5.6,2017,5,Monday
09/05/2017,7.33,4.0,4.1,11.0,4.0,0.0,2.0,3.0,2017,5,Tuesday
10/05/2017,8.66,0.397,9.0,15.0,4.0,0.0,14.0,7.0,2017,5,Wednesday
11/05/2017,6.0,6.693,3.0,16.0,6.0,2.0,1.0,10.0,2017,5,Thursday
12/05/2017,4.99,4.703,6.0,16.4,4.0,9.0,0.0,6.0,2017,5,Friday
13/05/2017,5.0,2.363,6.0,12.0,4.0,0.0,1.0,7.0,2017,5,Saturday
14/05/2017,4.67,2.076,2.85,31.5,6.0,0.0,5.0,2.1,2017,5,Sunday
15/05/2017,5.34,4.703,2.0,17.0,0.0,3.0,3.0,7.0,2017,5,Monday
16/05/2017,2.33,5.66,1.5,16.2,2.0,0.0,6.0,7.0,2017,5,Tuesday
17/05/2017,6.34,4.84,0.0,9.0,5.0,0.0,0.0,2.0,2017,5,Wednesday
18/05/2017,3.33,5.01,4.0,28.2,4.0,0.0,0.0,3.0,2017,5,Thursday
19/05/2017,4.34,3.44,2.2,31.6,11.0,0.0,0.0,10.0,2017,5,Friday
20/05/2017,3.99,4.713,0.25,16.4,5.0,0.0,6.0,6.0,2017,5,Saturday
21/05/2017,6.0,3.043,1.25,32.2,5.0,0.0,12.0,4.0,2017,5,Sunday
22/05/2017,5.33,1.34,4.4,22.4,5.0,0.0,7.0,11.0,2017,5,Monday
23/05/2017,3.0,2.406,5.0,11.0,9.0,0.0,2.0,7.0,2017,5,Tuesday
24/05/2017,6.68,3.34,3.0,14.2,9.0,0.0,4.0,4.71,2017,5,Wednesday
25/05/2017,5.66,5.36,2.0,18.2,3.0,0.0,2.0,4.3,2017,5,Thursday
26/05/2017,2.34,3.67,5.0,29.0,4.0,0.0,8.0,2.0,2017,5,Friday
27/05/2017,7.33,3.221,2.0,23.4,5.0,0.0,0.0,10.0,2017,5,Saturday
28/05/2017,1.99,6.243,2.45,11.19,2.0,0.0,0.0,3.0,2017,5,Sunday
29/05/2017,3.34,4.023,1.6,28.0,4.0,2.0,4.0,5.0,2017,5,Monday
30/05/2017,8.0,3.396,4.3,25.0,3.0,0.0,5.0,5.0,2017,5,Tuesday
31/05/2017,4.0,2.429,7.0,12.2,6.0,4.0,1.0,5.0,2017,5,Wednesday
01/06/2017,1.34,3.67,2.0,21.4,10.0,0.0,2.0,2.0,2017,6,Thursday
02/06/2017,2.33,4.0,4.0,17.4,9.0,1.0,5.0,3.0,2017,6,Friday
03/06/2017,5.0,1.726,3.0,10.0,3.0,1.0,22.0,2.0,2017,6,Saturday
04/06/2017,7.0,1.747,2.25,23.4,3.0,1.0,5.0,4.0,2017,6,Sunday
05/06/2017,3.33,5.99,4.5,9.7,5.0,0.0,0.0,8.0,2017,6,Monday
06/06/2017,1.0,3.0,0.0,18.0,3.0,0.0,6.0,7.5,2017,6,Tuesday
07/06/2017,5.33,4.693,4.0,21.0,13.0,0.0,20.0,7.0,2017,6,Wednesday
08/06/2017,5.0,1.823,3.15,21.0,4.0,0.0,2.0,4.2,2017,6,Thursday
09/06/2017,1.33,4.09,3.1,10.0,2.0,0.0,0.0,6.0,2017,6,Friday
10/06/2017,9.0,7.01,4.0,15.0,2.0,0.0,7.0,3.0,2017,6,Saturday
11/06/2017,5.5,3.99,8.5,28.25,8.0,0.0,2.0,3.0,2017,6,Sunday
12/06/2017,4.34,3.34,1.0,13.6,3.0,0.0,13.0,12.0,2017,6,Monday
13/06/2017,2.99,3.023,3.0,8.0,9.0,0.0,0.0,9.1,2017,6,Tuesday
14/06/2017,1.33,1.33,1.0,9.0,6.0,3.0,5.0,3.0,2017,6,Wednesday
15/06/2017,3.0,4.33,3.15,15.0,10.0,0.0,5.0,6.5,2017,6,Thursday
16/06/2017,4.0,2.01,0.0,12.25,6.0,0.0,0.0,5.44,2017,6,Friday
17/06/2017,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,2017,6,Saturday
18/06/2017,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,2017,6,Sunday
19/06/2017,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,2017,6,Monday
20/06/2017,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,2017,6,Tuesday
21/06/2017,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,2017,6,Wednesday
22/06/2017,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,2017,6,Thursday
23/06/2017,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,2017,6,Friday
24/06/2017,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,2017,6,Saturday
25/06/2017,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,2017,6,Sunday
26/06/2017,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,2017,6,Monday
27/06/2017,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,2017,6,Tuesday
28/06/2017,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,2017,6,Wednesday
29/06/2017,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,2017,6,Thursday
30/06/2017,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,2017,6,Friday
01/07/2017,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,2017,7,Saturday
02/07/2017,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,2017,7,Sunday
03/07/2017,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,2017,7,Monday
04/07/2017,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,2017,7,Tuesday
05/07/2017,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,2017,7,Wednesday
06/07/2017,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,2017,7,Thursday
07/07/2017,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,2017,7,Friday
08/07/2017,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,2017,7,Saturday
09/07/2017,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2017,7,Sunday
10/07/2017,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2017,7,Monday
11/07/2017,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,2017,7,Tuesday
12/07/2017,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2017,7,Wednesday
13/07/2017,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,2017,7,Thursday
14/07/2017,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2017,7,Friday
15/07/2017,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,2017,7,Saturday
16/07/2017,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,2017,7,Sunday
17/07/2017,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,2017,7,Monday
18/07/2017,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,2017,7,Tuesday
19/07/2017,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,2017,7,Wednesday
20/07/2017,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,2017,7,Thursday
21/07/2017,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2017,7,Friday
22/07/2017,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,2017,7,Saturday
23/07/2017,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,2017,7,Sunday
24/07/2017,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,2017,7,Monday
25/07/2017,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,2017,7,Tuesday
26/07/2017,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,2017,7,Wednesday
27/07/2017,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,2017,7,Thursday
28/07/2017,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,2017,7,Friday
29/07/2017,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,2017,7,Saturday
30/07/2017,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,2017,7,Sunday
31/07/2017,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,2017,7,Monday
01/08/2017,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,2017,8,Tuesday
02/08/2017,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,2017,8,Wednesday
03/08/2017,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,2017,8,Thursday
04/08/2017,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,2017,8,Friday
05/08/2017,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,2017,8,Saturday
06/08/2017,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2017,8,Sunday
07/08/2017,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,2017,8,Monday
08/08/2017,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,2017,8,Tuesday
09/08/2017,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2017,8,Wednesday
10/08/2017,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,2017,8,Thursday
11/08/2017,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,2017,8,Friday
12/08/2017,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2017,8,Saturday
13/08/2017,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,2017,8,Sunday
14/08/2017,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,2017,8,Monday
15/08/2017,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2017,8,Tuesday
16/08/2017,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,2017,8,Wednesday
17/08/2017,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,2017,8,Thursday
18/08/2017,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2017,8,Friday
19/08/2017,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,2017,8,Saturday
20/08/2017,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,2017,8,Sunday
21/08/2017,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,2017,8,Monday
22/08/2017,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,2017,8,Tuesday
23/08/2017,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,2017,8,Wednesday
24/08/2017,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,2017,8,Thursday
25/08/2017,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,2017,8,Friday
26/08/2017,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,2017,8,Saturday
27/08/2017,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,2017,8,Sunday
28/08/2017,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,2017,8,Monday
29/08/2017,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,2017,8,Tuesday
30/08/2017,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,2017,8,Wednesday
31/08/2017,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,2017,8,Thursday
01/09/2017,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,2017,9,Friday
02/09/2017,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,2017,9,Saturday
03/09/2017,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,2017,9,Sunday
04/09/2017,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,2017,9,Monday
05/09/2017,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,2017,9,Tuesday
06/09/2017,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,2017,9,Wednesday
07/09/2017,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,2017,9,Thursday
08/09/2017,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,2017,9,Friday
09/09/2017,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,2017,9,Saturday
10/09/2017,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,2017,9,Sunday
11/09/2017,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2017,9,Monday
12/09/2017,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,2017,9,Tuesday
13/09/2017,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,2017,9,Wednesday
14/09/2017,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,2017,9,Thursday
15/09/2017,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,2017,9,Friday
16/09/2017,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,2017,9,Saturday
17/09/2017,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,2017,9,Sunday
18/09/2017,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,2017,9,Monday
19/09/2017,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,2017,9,Tuesday
20/09/2017,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2017,9,Wednesday
21/09/2017,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,2017,9,Thursday
22/09/2017,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,2017,9,Friday
23/09/2017,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,2017,9,Saturday
24/09/2017,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,2017,9,Sunday
25/09/2017,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,2017,9,Monday
26/09/2017,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2017,9,Tuesday
27/09/2017,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,2017,9,Wednesday
28/09/2017,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,2017,9,Thursday
29/09/2017,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,2017,9,Friday
30/09/2017,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,2017,9,Saturday
01/10/2017,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,2017,10,Sunday
02/10/2017,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,2017,10,Monday
03/10/2017,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,2017,10,Tuesday
04/10/2017,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2017,10,Wednesday
05/10/2017,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,2017,10,Thursday
06/10/2017,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,2017,10,Friday
07/10/2017,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,2017,10,Saturday
08/10/2017,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,2017,10,Sunday
09/10/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,Monday
10/10/2017,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,2017,10,Tuesday
11/10/2017,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,2017,10,Wednesday
12/10/2017,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0,2017,10,Thursday
13/10/2017,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,2017,10,Friday
14/10/2017,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,2017,10,Saturday
15/10/2017,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,2017,10,Sunday
16/10/2017,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2017,10,Monday
17/10/2017,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,2017,10,Tuesday
18/10/2017,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,2017,10,Wednesday
19/10/2017,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,2017,10,Thursday
20/10/2017,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2017,10,Friday
21/10/2017,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0,2017,10,Saturday
22/10/2017,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,2017,10,Sunday
23/10/2017,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0,2017,10,Monday
24/10/2017,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2017,10,Tuesday
25/10/2017,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,2017,10,Wednesday
26/10/2017,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,2017,10,Thursday
27/10/2017,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,2017,10,Friday
28/10/2017,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,2017,10,Saturday
29/10/2017,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,2017,10,Sunday
30/10/2017,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,2017,10,Monday
31/10/2017,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0,2017,10,Tuesday
01/11/2017,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,2017,11,Wednesday
02/11/2017,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,2017,11,Thursday
03/11/2017,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2017,11,Friday
04/11/2017,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,2017,11,Saturday
05/11/2017,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0,2017,11,Sunday
06/11/2017,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,2017,11,Monday
07/11/2017,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,2017,11,Tuesday
08/11/2017,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,2017,11,Wednesday
09/11/2017,2.67,3.746,0.0,28.8,2.0,0.0,11.0,1.0,2017,11,Thursday
10/11/2017,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,2017,11,Friday
11/11/2017,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,2017,11,Saturday
12/11/2017,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,2017,11,Sunday
13/11/2017,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2,2017,11,Monday
