ID,month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
1339,10,21500,12,27,female,Higher education,Cell phones,1,2,39000,Another,1,0,0
1340,10,15500,12,24,male,Higher education,Cell phones,1,2,16000,Another,3,1,1
1341,10,8000,3,31,male,Secondary special education,Jewelry,1,2,21000,Another,1,1,0
1342,10,26000,6,28,female,Higher education,Household appliances,0,2,46000,Another,0,0,0
1343,10,15000,4,25,male,Secondary special education,Auto,0,2,26000,Another,2,0,0
1344,10,15000,10,48,male,Secondary special education,Household appliances,0,0,36000,Another,1,0,0
1345,10,34500,24,32,female,Higher education,Cosmetics and beauty services,1,2,51000,Another,1,1,0
1346,10,8500,6,36,male,Secondary special education,Cell phones,1,2,26000,Another,1,1,0
1347,10,47000,3,54,male,Higher education,Clothing,1,2,56000,Married,0,1,0
1348,10,30000,6,34,female,Secondary special education,Cell phones,1,2,101000,Married,0,1,0
1349,10,8500,10,31,female,Secondary special education,Cell phones,1,2,26000,Married,0,0,0
1350,10,19500,12,27,female,Secondary special education,Jewelry,1,2,46000,Unmarried,0,0,0
1351,10,45000,24,21,female,Secondary special education,Computers,0,2,22000,Another,0,0,1
1352,10,23500,18,38,female,Secondary special education,Household appliances,1,2,41000,Another,3,0,0
1353,10,37000,10,41,female,Higher education,Cell phones,0,2,61000,Another,1,1,0
1354,10,63000,24,28,male,Secondary special education,Clothing,0,2,26000,Married,3,0,0
1355,10,27000,12,35,male,Higher education,Computers,0,2,41000,Another,1,0,0
1356,10,16000,6,38,male,Higher education,Cell phones,1,2,17000,Another,0,0,0
1357,10,38500,12,41,male,Secondary special education,Household appliances,1,2,31000,Married,2,0,0
1358,10,11500,10,30,female,Incomplete higher education,Cell phones,1,1,26000,Unmarried,0,0,0
1359,10,42500,24,35,male,Higher education,Cosmetics and beauty services,0,2,36000,Another,0,0,0
1360,10,27500,10,26,male,Secondary special education,Cell phones,0,2,21000,Unmarried,1,1,1
1361,10,12500,10,43,female,Secondary special education,Cell phones,0,2,21000,Married,2,1,0
1362,10,29000,18,27,female,Secondary special education,Household appliances,0,2,26000,Another,0,1,1
1363,10,28000,12,30,male,Higher education,Household appliances,1,0,31000,Another,2,0,0
1364,10,30500,10,26,female,Higher education,Cell phones,0,2,31000,Married,2,1,0
1365,10,14000,12,22,female,Secondary special education,Computers,0,2,26000,Another,0,1,0
1366,10,7000,6,37,male,Secondary special education,Sporting goods,1,2,11000,Another,0,1,0
1367,10,40000,3,46,female,Higher education,Windows & Doors,1,0,51000,Another,1,1,0
1368,10,10000,4,30,male,Secondary special education,Cell phones,0,2,26000,Married,1,1,0
1369,10,58500,36,57,female,Secondary special education,Furniture,1,2,32000,Married,1,1,0
1370,10,48500,10,25,female,Higher education,Clothing,0,0,39000,Another,2,1,0
1371,10,14000,3,61,male,Higher education,Furniture,0,2,26000,Married,2,1,0
1372,10,11000,6,21,male,Higher education,Computers,0,2,31000,Another,0,0,0
1373,10,36000,12,29,female,Higher education,Clothing,1,2,51000,Unmarried,2,0,0
1374,10,12500,6,24,female,Secondary special education,Household appliances,0,2,23000,Another,1,0,0
1375,10,35000,7,58,male,Higher education,Clothing,1,2,31000,Married,3,1,0
1376,10,26500,18,21,male,Secondary special education,Cell phones,1,2,35000,Married,1,0,1
1377,10,14000,4,47,female,Secondary special education,Furniture,1,1,36000,Married,0,1,0
1378,10,14000,4,40,female,Incomplete secondary education,Audio & Video,1,2,16000,Married,1,0,0
1379,10,26500,6,58,male,Secondary special education,Clothing,0,2,19000,Another,2,1,0
1380,10,42500,12,79,male,Higher education,Clothing,0,2,19000,Married,1,1,0
1381,10,26000,12,35,female,Secondary special education,Cell phones,0,2,41000,Another,0,0,1
1382,10,35000,11,25,male,Higher education,Fitness,0,0,61000,Another,0,1,0
1383,11,99500,18,27,female,Higher education,Household appliances,0,2,51000,Another,0,1,1
1384,11,35000,10,31,male,Higher education,Cell phones,0,0,121000,Another,0,0,0
1385,11,19500,10,41,female,Secondary special education,Cell phones,1,2,36000,Married,1,0,0
1386,10,32500,12,38,female,Secondary special education,Cell phones,0,2,28000,Another,1,1,1
1387,10,23000,10,48,female,Secondary special education,Computers,1,2,28000,Another,1,1,0
1388,10,33000,8,26,male,Higher education,Clothing,1,0,61000,Married,1,0,0
1389,10,69500,6,51,male,Higher education,Clothing,1,0,26000,Another,1,0,0
1390,10,8500,6,30,female,Secondary special education,Cell phones,1,2,31000,Another,0,1,0
1391,11,18500,6,42,female,Secondary special education,Computers,0,2,46000,Married,1,0,0
1392,11,14000,12,33,female,Secondary special education,Computers,1,2,21000,Married,3,1,0
1393,11,7000,6,34,female,Higher education,Auto,1,2,39000,Another,3,1,0
1394,11,8500,12,22,female,Secondary special education,Cell phones,0,2,27000,Married,0,1,1
1395,11,25000,24,37,female,Higher education,Furniture,1,2,41000,Another,1,1,0
1396,11,83000,36,58,male,Higher education,Cosmetics and beauty services,0,2,24000,Another,0,1,0
1397,11,10500,6,33,female,Secondary education,Computers,0,2,21000,Another,1,1,0
1398,11,53000,6,55,female,Higher education,Household appliances,1,1,81000,Married,1,1,0
1399,11,6500,6,36,female,Secondary special education,Cell phones,0,2,21000,Another,1,0,1
1400,11,37500,12,25,male,Secondary special education,Computers,1,2,21000,Another,0,1,1
1401,11,23000,12,66,male,Secondary education,Household appliances,0,2,14000,Another,1,1,0
1402,11,91000,24,32,female,Secondary special education,Clothing,1,2,36000,Another,0,0,1
1403,11,16000,12,36,female,Secondary special education,Cell phones,1,2,31000,Another,1,1,0
1404,11,12500,4,22,female,Higher education,Cell phones,0,2,24000,Married,2,1,1
1405,11,15000,3,61,female,Secondary education,Clothing,0,0,26000,Another,3,1,0
1406,11,36000,8,22,male,Secondary special education,Cell phones,0,0,51000,Married,0,1,0
1407,11,19000,12,53,male,Higher education,Household appliances,0,0,56000,Another,0,1,0
1408,11,25000,12,26,male,Higher education,Household appliances,1,2,23000,Another,0,1,0
1409,11,16000,8,24,female,Higher education,Household appliances,0,2,46000,Another,2,0,0
1410,11,28000,10,22,female,Secondary education,Cell phones,0,2,21000,Another,2,1,0
1411,11,28500,12,28,female,Secondary education,Household appliances,1,2,36000,Another,3,1,0
1412,11,24000,10,21,female,Secondary special education,Fitness,0,2,31000,Another,1,1,0
1413,11,144500,15,31,male,Higher education,Furniture,0,0,51000,Another,1,1,0
1414,11,44500,12,20,male,Higher education,Household appliances,0,0,41000,Another,2,0,0
1415,11,45000,9,25,male,Higher education,Household appliances,0,2,31000,Another,1,1,0
1416,11,20000,6,34,male,Incomplete higher education,Cell phones,0,0,46000,Another,0,0,0
1417,11,67000,36,36,male,Higher education,Cosmetics and beauty services,1,2,21000,Another,0,0,0
1418,11,8000,3,38,male,Higher education,Furniture,1,2,30000,Married,1,0,0
1419,11,63500,10,37,male,Secondary special education,Furniture,1,2,36000,Married,0,1,1
1420,11,63500,24,26,male,Higher education,Household appliances,1,2,56000,Another,2,1,0
1421,11,16000,6,59,female,Secondary education,Cell phones,1,2,21000,Another,1,0,1
1422,11,14000,12,20,male,Incomplete higher education,Computers,0,2,21000,Married,0,1,0
1423,11,15500,12,41,female,Higher education,Cell phones,1,0,46000,Another,4,0,0
1424,11,17000,8,59,female,Higher education,Household appliances,0,2,26000,Married,1,0,0
1425,11,12000,3,27,female,Higher education,Cell phones,1,2,34000,Another,1,0,0
1426,11,5500,6,43,female,Secondary special education,Cell phones,0,2,23000,Another,1,0,0
1427,11,32500,12,32,female,Secondary special education,Cell phones,0,0,36000,Married,1,1,0
1428,11,66500,10,28,female,Higher education,Household appliances,0,0,43000,Another,2,1,0
1429,11,36500,10,46,male,Higher education,Household appliances,0,2,61000,Married,3,1,0
1430,11,24000,12,64,female,Secondary special education,Household appliances,0,2,16000,Married,1,0,1
1431,11,15000,8,23,male,Secondary special education,Cell phones,0,2,31000,Another,2,1,0
1432,11,12000,12,35,male,Higher education,Furniture,1,2,41000,Married,2,0,0
1433,11,26500,12,21,female,Secondary special education,Cell phones,0,2,26000,Another,0,1,0
1434,11,19500,18,44,female,Secondary special education,Household appliances,0,2,11000,Another,1,1,0
1435,11,11500,12,32,male,Higher education,Fitness,1,2,31000,Another,2,1,0
1436,11,11500,12,24,female,Incomplete higher education,Computers,0,2,18000,Unmarried,0,0,0
1437,11,27000,12,24,female,Secondary education,Furniture,0,2,21000,Another,1,1,0
1438,11,46500,12,27,male,Higher education,Cosmetics and beauty services,0,0,41000,Married,1,1,0
1439,11,6000,12,20,female,Secondary education,Cell phones,0,2,19000,Another,0,1,0
1440,11,44500,24,21,female,Secondary education,Household appliances,0,2,31000,Another,2,1,0
1441,11,87000,24,45,male,Higher education,Cosmetics and beauty services,0,1,36000,Another,0,0,0
1442,11,58000,12,31,male,Higher education,Furniture,1,2,31000,Married,1,0,0
1443,11,157000,36,24,female,Higher education,Boats,0,2,39000,Another,2,1,0
1444,11,10500,12,33,female,Secondary special education,Auto,1,2,21000,Another,1,0,1
1445,11,15000,6,54,male,Higher education,Fitness,1,2,26000,Another,1,0,0
1446,11,19000,12,30,female,Secondary special education,Computers,1,2,41000,Another,0,1,0
1447,11,12000,4,58,female,Secondary education,Windows & Doors,0,2,12000,Another,1,1,0
1448,11,26000,12,30,female,Secondary education,Household appliances,0,0,41000,Another,1,0,0
1449,11,10500,4,53,male,Secondary special education,Clothing,1,2,11000,Another,1,0,0
1450,11,23500,10,21,male,Secondary special education,Household appliances,0,2,36000,Married,4,0,0
1451,11,18500,12,33,male,Secondary special education,Household appliances,1,2,16000,Another,0,1,0
1452,11,46000,10,24,male,Higher education,Household appliances,0,0,46000,Another,0,1,0
1453,11,21000,18,21,male,Secondary special education,Household appliances,0,2,19000,Another,1,1,0
1454,11,25500,12,36,male,Higher education,Furniture,1,2,31000,Another,2,0,0
1455,11,34000,12,39,female,Higher education,Household appliances,0,0,36000,Married,1,1,0
1456,11,59000,7,50,male,Higher education,Clothing,0,2,36000,Another,0,1,0
1457,11,12500,10,29,female,Secondary education,Cell phones,0,1,35000,Another,1,0,1
1458,11,28500,18,42,female,Incomplete higher education,Cell phones,1,2,61000,Married,1,1,1
1459,11,18500,10,26,female,Incomplete higher education,Cell phones,0,2,36000,Another,1,0,0
1460,11,8000,3,22,female,Higher education,Auto,0,2,41000,Another,1,1,0
1461,11,19000,10,43,male,Secondary special education,Furniture,1,2,29000,Married,3,0,0
1462,11,23500,10,39,female,Secondary special education,Household appliances,0,0,39000,Another,0,1,0
1463,11,14000,12,29,female,Secondary education,Computers,1,1,46000,Another,0,0,0
1464,11,41500,10,23,male,Secondary special education,Household appliances,0,2,19000,Another,0,1,0
1465,11,30500,12,22,female,Incomplete higher education,Cell phones,0,0,46000,Married,2,1,0
1466,11,67000,24,39,female,Higher education,Cosmetics and beauty services,0,0,101000,Another,3,0,0
1467,11,19000,10,45,male,Higher education,Household appliances,1,2,21000,Married,1,1,0
1468,11,69000,24,36,male,Secondary special education,Household appliances,1,2,17000,Another,2,1,0
1469,11,103000,15,68,male,Secondary special education,Furniture,0,2,33000,Married,0,1,0
1470,11,7000,10,38,female,Secondary special education,Cell phones,1,2,36000,Another,0,1,0
1471,11,8500,12,20,male,Secondary special education,Cell phones,0,2,13000,Married,1,1,1
1472,11,10500,12,21,male,Incomplete higher education,Computers,0,2,21000,Unmarried,0,1,0
1473,11,9500,12,23,male,Secondary education,Cell phones,0,2,20000,Married,0,1,0
1474,11,30000,10,42,female,Higher education,Household appliances,0,2,51000,Another,0,1,0
1475,11,14000,10,38,male,Higher education,Jewelry,1,2,31000,Another,1,0,0
1476,11,39000,24,22,female,Incomplete higher education,Computers,0,2,41000,Another,1,0,0
1477,11,31000,6,62,male,Secondary special education,Household appliances,0,2,46000,Married,0,1,0
1478,11,23500,18,31,female,Secondary education,Household appliances,1,2,28000,Another,1,1,0
1479,11,37500,5,37,male,Higher education,Training,1,0,71000,Another,1,0,0
1480,11,19000,12,32,female,Secondary special education,Household appliances,1,2,26000,Married,0,1,0
1481,11,57500,18,76,female,Secondary education,Household appliances,1,2,1000,Another,0,1,0
1482,11,33500,12,53,female,Secondary education,Furniture,0,2,19000,Another,3,1,0
1483,11,39000,12,30,female,Secondary special education,Cell phones,0,0,41000,Married,1,0,1
1484,11,5000,4,32,male,Secondary education,Cell phones,1,2,19000,Another,1,1,0
1485,11,18000,10,49,male,Higher education,Furniture,0,2,21000,Married,0,0,0
1486,11,14500,10,39,female,Secondary special education,Household appliances,1,2,36000,Married,1,0,0
1487,11,28500,10,25,female,Secondary special education,Household appliances,1,2,26000,Another,1,1,0
1488,11,47000,24,27,female,Secondary special education,Boats,0,2,21000,Married,0,0,0
1489,11,14000,12,31,male,Secondary special education,Clothing,1,2,16000,Another,1,1,0
1490,11,10000,6,24,female,Secondary special education,Clothing,0,2,26000,Married,0,0,0
1491,11,30500,6,29,male,Higher education,Fitness,0,0,61000,Another,3,0,0
1492,11,5500,4,59,male,Higher education,Fitness,0,2,27000,Another,1,0,0
1493,11,5000,4,22,female,Higher education,Jewelry,0,2,26000,Married,3,1,0
1494,11,99000,24,44,male,Higher education,Furniture,0,2,71000,Married,3,0,0
1495,11,8000,4,24,male,Secondary special education,Cell phones,1,2,26000,Another,1,0,0
1496,11,17000,6,48,female,Secondary special education,Household appliances,1,2,19000,Another,0,0,0
1497,11,35000,18,52,male,Higher education,Cell phones,0,2,24000,Married,2,1,1
1498,11,36500,12,35,male,Secondary education,Cell phones,0,2,19000,Another,1,1,1
1499,11,31500,12,31,male,Secondary education,Computers,0,2,26000,Another,2,0,0
1500,11,7500,3,26,male,Higher education,Construction Materials,0,2,13000,Married,2,0,1
1501,11,7000,6,26,female,Secondary special education,Cell phones,0,2,27000,Another,2,1,0
1502,11,31500,18,23,male,Secondary education,Audio & Video,0,0,19000,Another,2,0,0
1503,11,31000,12,21,male,Higher education,Household appliances,1,0,36000,Another,2,0,0
1504,11,11000,12,21,female,Secondary special education,Jewelry,0,2,31000,Another,1,0,0
1505,11,31000,24,24,female,Higher education,Household appliances,0,2,21000,Another,4,1,0
1506,11,27000,6,61,female,Secondary special education,Clothing,0,2,21000,Another,0,0,0
1507,11,57500,15,49,male,Higher education,Tourism,1,2,46000,Another,1,1,0
1508,11,46000,10,40,female,Higher education,Clothing,0,2,71000,Another,0,1,0
1509,11,52000,18,33,male,Higher education,Household appliances,1,0,51000,Another,0,0,0
1510,11,19500,12,33,male,Secondary special education,Household appliances,0,2,26000,Another,3,0,0
1511,11,22000,10,21,female,Secondary special education,Computers,0,2,26000,Married,1,1,0
1512,11,12000,4,51,male,Secondary special education,Household appliances,0,0,31000,Another,0,0,0
1513,11,52500,10,38,male,Higher education,Jewelry,1,2,41000,Another,3,0,0
1514,11,53500,12,30,female,Secondary special education,Household appliances,0,2,36000,Unmarried,1,0,0
1515,11,14500,12,35,female,Secondary special education,Cell phones,0,2,19000,Unmarried,1,1,0
1516,11,45500,24,32,male,Incomplete higher education,Computers,1,2,41000,Another,1,0,0
1517,11,10500,12,23,male,Secondary special education,Household appliances,1,2,18000,Another,4,1,0
1518,11,41000,12,40,male,Secondary education,Medical services,1,2,30000,Married,0,1,0
1519,11,22000,10,30,female,Higher education,Cell phones,1,2,71000,Another,3,1,0
1520,11,15000,24,26,female,Secondary education,Household appliances,0,2,26000,Another,2,1,0
1521,11,18000,10,33,male,Secondary education,Computers,1,2,16000,Another,2,0,0
1522,11,44000,6,37,female,Higher education,Furniture,0,2,43000,Another,0,1,0
1523,11,100000,15,32,male,Incomplete higher education,Tourism,1,2,41000,Married,1,1,0
1524,11,37000,12,50,male,Secondary special education,Furniture,0,2,51000,Another,0,0,0
1525,11,176000,36,31,male,Secondary education,Clothing,0,2,51000,Another,0,1,0
1526,11,112000,12,29,female,Higher education,Furniture,1,0,71000,Another,0,1,0
1527,11,72500,8,37,male,Higher education,Household appliances,0,1,86000,Married,2,0,0
1528,11,28000,10,38,male,Higher education,Furniture,1,2,22000,Unmarried,1,1,0
1529,11,81500,15,24,male,Higher education,Tourism,0,0,61000,Married,0,0,0
1530,11,48500,15,23,male,Incomplete higher education,Computers,0,2,34000,Another,1,1,0
1531,11,26000,24,21,male,Secondary special education,Household appliances,0,2,16000,Another,1,1,0
1532,11,34500,7,45,male,Secondary special education,Clothing,1,2,26000,Another,0,1,0
1533,11,23000,12,25,female,Secondary education,Computers,0,2,31000,Another,1,1,0
1534,11,8500,6,31,male,Secondary education,Cell phones,1,2,26000,Another,0,1,1
1535,11,27500,16,52,female,Secondary special education,Cell phones,0,2,30000,Another,1,1,1
1536,11,19500,6,29,male,Secondary special education,Cell phones,1,2,24000,Married,2,1,0
1537,11,19000,24,24,female,Secondary special education,Computers,0,2,31000,Another,0,1,0
1538,11,19500,12,44,male,Secondary special education,Cell phones,1,2,16000,Another,1,1,0
1539,11,18500,18,43,female,Secondary education,Household appliances,0,1,41000,Another,0,1,0
1540,11,86500,24,49,male,Higher education,Cosmetics and beauty services,0,1,29000,Married,0,0,0
1541,11,13500,6,58,male,Secondary special education,Windows & Doors,0,2,16000,Married,0,1,0
1542,11,8500,12,29,female,Higher education,Computers,1,2,24000,Another,0,1,0
1543,11,9000,8,22,male,Secondary special education,Household appliances,0,2,24000,Married,0,0,0
1544,11,40500,16,39,male,Secondary special education,Cell phones,1,1,33000,Another,2,0,1
1545,11,10000,5,43,male,Secondary special education,Computers,1,2,21000,Married,1,1,0
1546,11,5500,6,24,female,Higher education,Clothing,1,2,36000,Another,1,1,0
1547,11,18500,10,22,male,Higher education,Jewelry,0,1,34000,Another,3,1,1
1548,11,13500,12,23,female,Secondary special education,Computers,1,2,31000,Married,1,1,0
1549,11,15000,12,29,male,Higher education,Computers,0,0,41000,Another,3,0,0
1550,11,23000,6,21,female,Secondary special education,Household appliances,0,2,41000,Another,0,0,0
1551,11,9000,6,23,female,Higher education,Cell phones,0,2,26000,Married,1,0,0
1552,11,21000,6,25,female,Secondary special education,Furniture,0,2,101000,Another,2,1,0
1553,12,75000,36,54,male,Secondary education,Medical services,1,2,26000,Married,1,1,0
1554,12,56000,24,59,male,Higher education,Household appliances,0,2,26000,Another,2,1,0
1555,12,16000,12,25,female,Secondary special education,Cell phones,0,2,31000,Married,1,0,0
1556,12,35000,30,43,female,Secondary special education,Furniture,1,2,52000,Another,3,1,1
1557,11,9000,12,63,female,Secondary special education,Household appliances,0,2,31000,Another,0,0,0
1558,11,10000,12,29,male,Higher education,Cell phones,1,2,24000,Married,2,0,1
1559,11,58500,34,53,male,Higher education,Cosmetics and beauty services,0,2,29000,Another,4,1,0
1560,12,98500,24,30,male,Higher education,Cosmetics and beauty services,0,2,31000,Another,1,1,1
1561,11,21500,9,22,female,Secondary special education,Household appliances,0,2,36000,Another,0,1,1
1562,11,145000,36,26,female,Higher education,Tourism,0,2,46000,Married,0,0,0
1563,11,47000,10,21,female,Secondary special education,Household appliances,0,2,46000,Married,1,1,0
1564,11,27500,12,31,female,Secondary special education,Cell phones,1,2,41000,Another,4,0,0
1565,11,18000,10,33,female,Secondary special education,Furniture,1,2,36000,Married,1,1,0
1566,11,27000,10,25,male,Higher education,Household appliances,0,2,31000,Another,3,1,0
1567,12,30000,7,42,male,Secondary special education,Clothing,0,2,23000,Another,0,1,0
1568,12,8000,12,32,female,Secondary special education,Cell phones,0,0,31000,Another,0,1,0
1569,12,6500,6,19,male,Secondary special education,Household appliances,0,2,16000,Unmarried,1,0,0
1570,12,14500,6,20,male,Secondary special education,Household appliances,0,2,20000,Married,3,1,0
1571,12,29500,12,20,male,Secondary special education,Tourism,0,2,26000,Another,3,1,0
1572,12,51000,36,34,male,Higher education,Windows & Doors,0,2,20000,Another,0,0,0
1573,12,46000,24,46,male,Higher education,Cosmetics and beauty services,1,2,41000,Another,0,0,1
1574,12,34000,8,62,male,Secondary education,Clothing,0,2,26000,Another,1,1,0
1575,12,19000,12,28,male,Higher education,Cell phones,0,2,21000,Another,1,1,0
1576,12,73500,10,52,male,Secondary education,Household appliances,0,0,46000,Another,2,0,0
1577,12,93000,4,40,male,Higher education,Tourism,0,0,73000,Unmarried,1,1,0
1578,12,8500,12,30,female,Secondary special education,Cell phones,0,2,31000,Another,1,1,0
1579,12,47500,24,33,female,Secondary special education,Household appliances,0,2,36000,Another,0,0,0
1580,12,29500,10,36,male,Higher education,Household appliances,1,2,36000,Another,0,0,0
1581,12,35500,6,27,female,Higher education,Computers,0,0,51000,Married,2,1,0
1582,12,22500,10,24,male,Secondary special education,Cell phones,0,1,26000,Another,1,0,0
1583,12,19000,12,21,female,Secondary special education,Cell phones,0,2,18000,Another,0,0,0
1584,12,10500,12,35,female,Secondary special education,Cell phones,0,2,28000,Another,0,1,1
1585,12,31000,10,29,female,Higher education,Cell phones,0,0,38000,Another,1,1,0
1586,12,22000,12,37,male,Secondary special education,Household appliances,1,2,22000,Another,1,0,0
1587,12,15000,12,44,female,Secondary education,Cell phones,1,2,46000,Another,0,0,0
1588,12,9500,6,30,male,Higher education,Clothing,0,2,31000,Another,1,1,0
1589,12,17500,10,64,female,Higher education,Cell phones,0,2,36000,Married,1,1,0
1590,12,23500,6,40,female,Secondary special education,Household appliances,0,2,31000,Another,1,1,0
1591,12,66500,18,35,female,Higher education,Furniture,1,2,26000,Another,2,1,0
1592,12,34500,10,30,female,Higher education,Computers,0,1,39000,Another,1,0,0
1593,12,49000,36,43,female,Secondary special education,Boats,0,2,26000,Another,3,1,1
1594,12,24000,6,43,male,Secondary special education,Furniture,0,2,26000,Another,0,0,0
1595,12,30000,14,33,female,Secondary special education,Cell phones,1,2,39000,Another,0,1,1
1596,12,30000,4,68,male,Higher education,Clothing,0,0,41000,Another,2,1,0
1597,12,22500,12,24,female,PhD degree,Household appliances,1,2,36000,Another,2,1,0
1598,12,14500,10,39,male,Secondary education,Windows & Doors,1,2,18000,Another,0,0,0
1599,12,49000,18,24,female,Secondary special education,Computers,1,2,36000,Another,1,0,0
1600,12,10500,12,51,male,Higher education,Clothing,1,2,28000,Married,2,1,0
1601,12,19000,10,24,female,Secondary special education,Household appliances,0,2,31000,Another,0,0,0
1602,12,6500,6,25,female,Secondary special education,Household appliances,1,2,21000,Another,3,1,1
1603,12,30000,12,30,male,Secondary special education,Computers,1,2,21000,Another,4,1,0
1604,12,51500,10,32,female,Higher education,Household appliances,0,0,56000,Married,1,0,0
1605,12,15500,12,42,female,Secondary education,Computers,0,2,36000,Another,1,1,0
1606,12,11500,10,24,female,Secondary special education,Cell phones,0,2,36000,Another,1,0,1
1607,12,40500,24,28,female,Secondary special education,Household appliances,0,2,45000,Married,2,1,0
1608,12,68500,6,48,male,Higher education,Clothing,0,0,51000,Another,1,0,0
1609,12,28000,12,63,male,Secondary education,Computers,0,2,19000,Unmarried,0,0,0
1610,12,19500,6,41,male,Secondary special education,Cell phones,1,2,46000,Another,0,0,0
1611,12,14500,12,24,female,Secondary special education,Jewelry,1,2,26000,Another,0,1,0
1612,12,29000,12,31,male,Higher education,Furniture,0,2,26000,Another,2,1,0
1613,12,32500,12,26,female,Secondary special education,Cell phones,0,2,31000,Another,0,1,0
1614,12,17000,12,24,female,Secondary special education,Cell phones,0,2,21000,Another,1,1,0
1615,12,23500,12,39,female,Secondary special education,Windows & Doors,1,2,26000,Another,2,1,1
1616,12,44500,24,41,female,Higher education,Computers,0,2,26000,Married,3,1,0
1617,12,21000,12,21,female,Secondary special education,Household appliances,0,2,21000,Married,2,1,0
1618,12,20000,6,34,male,Secondary special education,Household appliances,1,2,26000,Another,0,1,0
1619,12,52000,15,50,female,Higher education,Furniture,1,0,61000,Married,3,1,0
1620,12,7000,3,40,female,Secondary education,Cell phones,0,2,60000,Another,2,1,0
1621,12,30500,18,28,female,Secondary special education,Household appliances,1,2,31000,Married,1,1,0
1622,12,21000,18,23,male,Higher education,Household appliances,0,2,26000,Another,2,1,1
1623,12,24500,9,38,female,Incomplete higher education,Household appliances,1,2,31000,Another,0,1,0
1624,12,23500,12,58,male,Secondary education,Household appliances,0,2,8000,Another,2,1,0
1625,12,11000,4,26,female,Higher education,Cell phones,0,2,26000,Married,1,1,0
1626,12,52500,6,26,male,Higher education,Computers,0,0,101000,Another,0,0,0
1627,12,23000,12,38,female,Secondary special education,Computers,1,2,21000,Another,1,0,0
1628,12,38000,6,27,male,Secondary education,Household appliances,1,2,16000,Married,2,1,1
1629,12,16000,10,25,male,Higher education,Cell phones,0,2,41000,Married,1,1,0
1630,12,62000,24,31,female,Secondary special education,Household appliances,1,2,31000,Married,0,1,0
1631,12,80000,12,31,male,Higher education,Household appliances,1,2,66000,Married,3,0,0
1632,12,8000,10,64,male,Higher education,Cell phones,0,2,21000,Another,0,0,0
1633,12,78500,24,38,male,Secondary special education,Computers,1,2,81000,Another,2,0,0
1634,12,10000,12,30,female,Secondary education,Cell phones,0,2,26000,Married,3,1,0
1635,12,31500,18,20,female,Secondary special education,Cell phones,0,2,21000,Married,1,1,0
1636,12,16000,12,23,female,Secondary education,Computers,0,2,21000,Another,2,1,1
1637,12,28000,10,73,male,Secondary special education,Household appliances,0,2,28000,Another,0,0,0
1638,12,17500,6,37,male,Secondary special education,Cell phones,0,2,36000,Another,0,1,0
1639,12,43500,12,35,male,Higher education,Medical services,0,2,86000,Unmarried,3,0,0
1640,12,100500,15,49,male,Higher education,Clothing,0,2,46000,Another,2,0,0
1641,12,23000,12,25,female,Secondary special education,Household appliances,1,2,31000,Another,1,1,0
1642,12,11000,6,44,female,Secondary special education,Auto,1,2,45000,Another,2,0,0
1643,12,78500,18,81,male,Higher education,Medical services,1,0,26000,Another,3,0,0
1644,12,21000,24,40,male,Secondary education,Household appliances,0,2,21000,Married,0,1,0
1645,12,30000,18,39,male,Higher education,Jewelry,1,2,21000,Another,1,0,0
1646,12,53000,10,47,male,Secondary education,Household appliances,0,2,16000,Another,2,1,0
1647,12,23500,12,42,female,Secondary special education,Cell phones,1,2,56000,Married,0,0,1
1648,12,25000,6,41,male,Higher education,Furniture,1,2,31000,Another,3,0,0
1649,12,17500,12,46,male,Higher education,Computers,1,2,51000,Another,1,0,0
1650,12,32000,10,24,female,Higher education,Cell phones,0,1,31000,Married,0,0,0
1651,12,10500,6,60,male,Secondary special education,Household appliances,0,2,23000,Another,3,0,0
1652,12,33000,12,25,female,Secondary special education,Cell phones,0,2,81000,Another,0,1,0
1653,12,10000,3,56,female,Secondary special education,Household appliances,1,2,11000,Another,0,1,0
1654,12,37500,24,67,female,Higher education,Computers,1,2,46000,Another,3,0,0
1655,12,23500,10,53,male,Higher education,Household appliances,1,2,21000,Another,1,1,0
1656,12,18000,14,37,female,Secondary education,Cell phones,1,2,19000,Another,1,0,1
1657,12,33000,6,60,male,Higher education,Household appliances,0,1,46000,Another,1,1,0
1658,12,19500,10,22,female,Higher education,Household appliances,0,2,31000,Another,3,0,0
1659,12,16000,6,28,male,Higher education,Furniture,0,2,26000,Married,2,1,0
1660,12,21500,10,28,male,Secondary special education,Household appliances,1,0,46000,Another,3,0,0
1661,12,14000,12,29,female,Secondary special education,Cell phones,1,2,31000,Another,1,1,1
1662,12,28500,6,35,female,Higher education,Cell phones,0,2,61000,Married,1,1,0
1663,12,30000,18,30,male,Higher education,Household appliances,0,0,101000,Married,1,0,0
1664,12,30500,4,33,female,Secondary special education,Household appliances,0,2,101000,Another,1,0,0
1665,12,11500,12,29,female,Secondary special education,Cell phones,0,2,26000,Another,2,0,1
1666,12,26000,8,50,male,Higher education,Household appliances,0,2,29000,Another,2,1,0
1667,12,23500,10,35,female,Higher education,Furniture,1,2,16000,Another,0,1,0
1668,12,7500,3,55,male,Secondary education,Household appliances,0,0,31000,Another,0,1,1
1669,12,23000,15,45,male,Secondary special education,Computers,0,2,36000,Married,2,1,0
